Million Plus Cities,Cause category,Cause Subcategory,Outcome of Incident,Count,Outlier_IQR,Z_score,Outlier_Z,Count_capped
Jodhpur,Road Features,Pot Holes,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Jodhpur,Road Features,Pot Holes,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Jodhpur,Road Features,Steep Grade,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Jodhpur,Road Features,Steep Grade,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Jodhpur,Road Features,Steep Grade,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Jodhpur,Road Features,Steep Grade,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Jodhpur,Road Features,Steep Grade,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Jodhpur,Road Features,Straight Road,Greviously Injured,20.0,False,-0.3038912883678688,False,20.0
Jodhpur,Road Features,Straight Road,Minor Injury,134.0,False,0.11036900051927942,False,134.0
Jodhpur,Road Features,Straight Road,Total number of Accidents,230.0,True,0.4592197701084568,False,176.25
Jodhpur,Road Features,Straight Road,Persons Killed,113.0,False,0.034057894671646854,False,113.0
Jodhpur,Road Features,Straight Road,Total Injured,154.0,False,0.18304624418369136,False,154.0
Kannur,Road Features,Bridge,Greviously Injured,2.0,False,-0.36930080766583956,False,2.0
Kannur,Road Features,Bridge,Minor Injury,5.0,False,-0.3583992211161777,False,5.0
Kannur,Road Features,Bridge,Total number of Accidents,10.0,False,-0.34022991020007476,False,10.0
Kannur,Road Features,Bridge,Persons Killed,2.0,False,-0.36930080766583956,False,2.0
Kannur,Road Features,Bridge,Total Injured,7.0,False,-0.35113149674973654,False,7.0
Kannur,Road Features,Culvert,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Culvert,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Culvert,Total number of Accidents,1.0,False,-0.37293466984906015,False,1.0
Kannur,Road Features,Culvert,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Culvert,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Curved Road,Greviously Injured,38.0,False,-0.23848176906989801,False,38.0
Kannur,Road Features,Curved Road,Minor Injury,41.0,False,-0.2275801825202362,False,41.0
Kannur,Road Features,Curved Road,Total number of Accidents,71.0,False,-0.11856431702361826,False,71.0
Kannur,Road Features,Curved Road,Persons Killed,9.0,False,-0.34386377238329535,False,9.0
Kannur,Road Features,Curved Road,Total Injured,79.0,False,-0.08949341955785348,False,79.0
Kannur,Road Features,Ongoing Road Works/Under Construction,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Ongoing Road Works/Under Construction,Minor Injury,1.0,False,-0.37293466984906015,False,1.0
Kannur,Road Features,Ongoing Road Works/Under Construction,Total number of Accidents,1.0,False,-0.37293466984906015,False,1.0
Kannur,Road Features,Ongoing Road Works/Under Construction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Ongoing Road Works/Under Construction,Total Injured,1.0,False,-0.37293466984906015,False,1.0
Kannur,Road Features,Others,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Others,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Others,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Others,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Others,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Pot Holes,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Pot Holes,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Pot Holes,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Pot Holes,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Pot Holes,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Steep Grade,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Steep Grade,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Steep Grade,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Steep Grade,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Steep Grade,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kannur,Road Features,Straight Road,Greviously Injured,264.0,True,0.5827710843379572,False,176.25
Kannur,Road Features,Straight Road,Minor Injury,222.0,True,0.430148872642692,False,176.25
Kannur,Road Features,Straight Road,Total number of Accidents,421.0,True,1.1532874471035912,False,176.25
Kannur,Road Features,Straight Road,Persons Killed,46.0,False,-0.20941087160413321,False,46.0
Kannur,Road Features,Straight Road,Total Injured,486.0,True,1.38948848901293,False,176.25
Kanpur,Road Features,Bridge,Greviously Injured,11.0,False,-0.33659604801685417,False,11.0
Kanpur,Road Features,Bridge,Minor Injury,4.0,False,-0.3620330832993983,False,4.0
Kanpur,Road Features,Bridge,Total number of Accidents,18.0,False,-0.31115901273430996,False,18.0
Kanpur,Road Features,Bridge,Persons Killed,8.0,False,-0.34749763456651594,False,8.0
Kanpur,Road Features,Bridge,Total Injured,15.0,False,-0.32206059928397174,False,15.0
Kanpur,Road Features,Culvert,Greviously Injured,30.0,False,-0.2675526665356628,False,30.0
Kanpur,Road Features,Culvert,Minor Injury,5.0,False,-0.3583992211161777,False,5.0
Kanpur,Road Features,Culvert,Total number of Accidents,53.0,False,-0.18397383632158903,False,53.0
Kanpur,Road Features,Culvert,Persons Killed,27.0,False,-0.27845425308532457,False,27.0
Kanpur,Road Features,Culvert,Total Injured,35.0,False,-0.2493833556195598,False,35.0
Kanpur,Road Features,Curved Road,Greviously Injured,31.0,False,-0.2639188043524422,False,31.0
Kanpur,Road Features,Curved Road,Minor Injury,3.0,False,-0.3656669454826189,False,3.0
Kanpur,Road Features,Curved Road,Total number of Accidents,52.0,False,-0.18760769850480963,False,52.0
Kanpur,Road Features,Curved Road,Persons Killed,26.0,False,-0.28208811526854516,False,26.0
Kanpur,Road Features,Curved Road,Total Injured,34.0,False,-0.2530172178027804,False,34.0
Kanpur,Road Features,Ongoing Road Works/Under Construction,Greviously Injured,258.0,True,0.5609679112386337,False,176.25
Kanpur,Road Features,Ongoing Road Works/Under Construction,Minor Injury,29.0,False,-0.2711865287188834,False,29.0
Kanpur,Road Features,Ongoing Road Works/Under Construction,Total number of Accidents,473.0,True,1.3422482806310623,False,176.25
Kanpur,Road Features,Ongoing Road Works/Under Construction,Persons Killed,211.0,True,0.39017638862726545,False,176.25
Kanpur,Road Features,Ongoing Road Works/Under Construction,Total Injured,287.0,True,0.666349914552031,False,176.25
Kanpur,Road Features,Others,Greviously Injured,244.0,True,0.5100938406735452,False,176.25
Kanpur,Road Features,Others,Minor Injury,27.0,False,-0.27845425308532457,False,27.0
Kanpur,Road Features,Others,Total number of Accidents,399.0,True,1.073342479072738,False,176.25
Kanpur,Road Features,Others,Persons Killed,187.0,True,0.3029636962299711,False,176.25
Kanpur,Road Features,Others,Total Injured,271.0,True,0.6082081196205014,False,176.25
Kanpur,Road Features,Pot Holes,Greviously Injured,6.0,False,-0.35476535893295713,False,6.0
Kanpur,Road Features,Pot Holes,Minor Injury,3.0,False,-0.3656669454826189,False,3.0
Kanpur,Road Features,Pot Holes,Total number of Accidents,14.0,False,-0.32569446146719233,False,14.0
Kanpur,Road Features,Pot Holes,Persons Killed,5.0,False,-0.3583992211161777,False,5.0
Kanpur,Road Features,Pot Holes,Total Injured,9.0,False,-0.34386377238329535,False,9.0
Kanpur,Road Features,Steep Grade,Greviously Injured,37.0,False,-0.2421156312531186,False,37.0
Kanpur,Road Features,Steep Grade,Minor Injury,6.0,False,-0.35476535893295713,False,6.0
Kanpur,Road Features,Steep Grade,Total number of Accidents,69.0,False,-0.12583204139005946,False,69.0
Kanpur,Road Features,Steep Grade,Persons Killed,32.0,False,-0.2602849421692216,False,32.0
Kanpur,Road Features,Steep Grade,Total Injured,43.0,False,-0.22031245815379502,False,43.0
Kanpur,Road Features,Straight Road,Greviously Injured,76.0,False,-0.10039500610751527,False,76.0
Kanpur,Road Features,Straight Road,Minor Injury,8.0,False,-0.34749763456651594,False,8.0
Kanpur,Road Features,Straight Road,Total number of Accidents,146.0,False,0.1539753467179266,False,146.0
Kanpur,Road Features,Straight Road,Persons Killed,67.0,False,-0.13309976575650065,False,67.0
Kanpur,Road Features,Straight Road,Total Injured,84.0,False,-0.07132410864175048,False,84.0
Kozhikode,Road Features,Bridge,Greviously Injured,10.0,False,-0.34022991020007476,False,10.0
Kozhikode,Road Features,Bridge,Minor Injury,5.0,False,-0.3583992211161777,False,5.0
Kozhikode,Road Features,Bridge,Total number of Accidents,16.0,False,-0.31842673710075114,False,16.0
Kozhikode,Road Features,Bridge,Persons Killed,4.0,False,-0.3620330832993983,False,4.0
Kozhikode,Road Features,Bridge,Total Injured,15.0,False,-0.32206059928397174,False,15.0
Kozhikode,Road Features,Culvert,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Culvert,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Culvert,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Culvert,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Culvert,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Curved Road,Greviously Injured,51.0,False,-0.19124156068803022,False,51.0
Kozhikode,Road Features,Curved Road,Minor Injury,13.0,False,-0.329328323650413,False,13.0
Kozhikode,Road Features,Curved Road,Total number of Accidents,64.0,False,-0.14400135230616246,False,64.0
Kozhikode,Road Features,Curved Road,Persons Killed,6.0,False,-0.35476535893295713,False,6.0
Kozhikode,Road Features,Curved Road,Total Injured,64.0,False,-0.14400135230616246,False,64.0
Kozhikode,Road Features,Ongoing Road Works/Under Construction,Greviously Injured,3.0,False,-0.3656669454826189,False,3.0
Kozhikode,Road Features,Ongoing Road Works/Under Construction,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Ongoing Road Works/Under Construction,Total number of Accidents,3.0,False,-0.3656669454826189,False,3.0
Kozhikode,Road Features,Ongoing Road Works/Under Construction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Ongoing Road Works/Under Construction,Total Injured,3.0,False,-0.3656669454826189,False,3.0
Kozhikode,Road Features,Others,Greviously Injured,127.0,False,0.08493196523673523,False,127.0
Kozhikode,Road Features,Others,Minor Injury,40.0,False,-0.2312140447034568,False,40.0
Kozhikode,Road Features,Others,Total number of Accidents,165.0,False,0.22301872819911794,False,165.0
Kozhikode,Road Features,Others,Persons Killed,13.0,False,-0.329328323650413,False,13.0
Kozhikode,Road Features,Others,Total Injured,167.0,False,0.23028645256555916,False,167.0
Kozhikode,Road Features,Pot Holes,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Pot Holes,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Pot Holes,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Pot Holes,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Pot Holes,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Steep Grade,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Steep Grade,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Steep Grade,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Steep Grade,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Steep Grade,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kozhikode,Road Features,Straight Road,Greviously Injured,571.0,True,1.6983667745866808,False,176.25
Kozhikode,Road Features,Straight Road,Minor Injury,192.0,True,0.3211330071460741,False,176.25
Kozhikode,Road Features,Straight Road,Total number of Accidents,755.0,True,2.366997416299271,False,176.25
Kozhikode,Road Features,Straight Road,Persons Killed,68.0,False,-0.12946590357328006,False,68.0
Kozhikode,Road Features,Straight Road,Total Injured,763.0,True,2.396068313765036,False,176.25
Kochi,Road Features,Bridge,Greviously Injured,16.0,False,-0.31842673710075114,False,16.0
Kochi,Road Features,Bridge,Minor Injury,4.0,False,-0.3620330832993983,False,4.0
Kochi,Road Features,Bridge,Total number of Accidents,20.0,False,-0.3038912883678688,False,20.0
Kochi,Road Features,Bridge,Persons Killed,3.0,False,-0.3656669454826189,False,3.0
Kochi,Road Features,Bridge,Total Injured,20.0,False,-0.3038912883678688,False,20.0
Kochi,Road Features,Culvert,Greviously Injured,1.0,False,-0.37293466984906015,False,1.0
Kochi,Road Features,Culvert,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Culvert,Total number of Accidents,1.0,False,-0.37293466984906015,False,1.0
Kochi,Road Features,Culvert,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Culvert,Total Injured,1.0,False,-0.37293466984906015,False,1.0
Kochi,Road Features,Curved Road,Greviously Injured,54.0,False,-0.18033997413836844,False,54.0
Kochi,Road Features,Curved Road,Minor Injury,11.0,False,-0.33659604801685417,False,11.0
Kochi,Road Features,Curved Road,Total number of Accidents,62.0,False,-0.15126907667260364,False,62.0
Kochi,Road Features,Curved Road,Persons Killed,2.0,False,-0.36930080766583956,False,2.0
Kochi,Road Features,Curved Road,Total Injured,65.0,False,-0.14036749012294186,False,65.0
Kochi,Road Features,Ongoing Road Works/Under Construction,Greviously Injured,4.0,False,-0.3620330832993983,False,4.0
Kochi,Road Features,Ongoing Road Works/Under Construction,Minor Injury,2.0,False,-0.36930080766583956,False,2.0
Kochi,Road Features,Ongoing Road Works/Under Construction,Total number of Accidents,5.0,False,-0.3583992211161777,False,5.0
Kochi,Road Features,Ongoing Road Works/Under Construction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Ongoing Road Works/Under Construction,Total Injured,6.0,False,-0.35476535893295713,False,6.0
Kochi,Road Features,Others,Greviously Injured,234.0,True,0.47375521884133925,False,176.25
Kochi,Road Features,Others,Minor Injury,46.0,False,-0.20941087160413321,False,46.0
Kochi,Road Features,Others,Total number of Accidents,296.0,True,0.6990546742010163,False,176.25
Kochi,Road Features,Others,Persons Killed,22.0,False,-0.2966235640014276,False,22.0
Kochi,Road Features,Others,Total Injured,280.0,True,0.6409128792694868,False,176.25
Kochi,Road Features,Pot Holes,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Pot Holes,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Pot Holes,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Pot Holes,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Pot Holes,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Steep Grade,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Steep Grade,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Steep Grade,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Steep Grade,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Steep Grade,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Kochi,Road Features,Straight Road,Greviously Injured,813.0,True,2.5777614229260655,False,176.25
Kochi,Road Features,Straight Road,Minor Injury,221.0,True,0.42651501045947143,False,176.25
Kochi,Road Features,Straight Road,Total number of Accidents,1053.0,True,3.449888346899009,True,176.25
Kochi,Road Features,Straight Road,Persons Killed,74.0,False,-0.10766273047395647,False,74.0
Kochi,Road Features,Straight Road,Total Injured,1034.0,True,3.380844965417818,True,176.25
Kolkata,Road Features,Bridge,Greviously Injured,22.0,False,-0.2966235640014276,False,22.0
Kolkata,Road Features,Bridge,Minor Injury,18.0,False,-0.31115901273430996,False,18.0
Kolkata,Road Features,Bridge,Total number of Accidents,63.0,False,-0.14763521448938305,False,63.0
Kolkata,Road Features,Bridge,Persons Killed,16.0,False,-0.31842673710075114,False,16.0
Kolkata,Road Features,Bridge,Total Injured,40.0,False,-0.2312140447034568,False,40.0
Kolkata,Road Features,Culvert,Greviously Injured,9.0,False,-0.34386377238329535,False,9.0
Kolkata,Road Features,Culvert,Minor Injury,8.0,False,-0.34749763456651594,False,8.0
Kolkata,Road Features,Culvert,Total number of Accidents,23.0,False,-0.292989701818207,False,23.0
Kolkata,Road Features,Culvert,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Kolkata,Road Features,Culvert,Total Injured,17.0,False,-0.31479287491753055,False,17.0
Kolkata,Road Features,Curved Road,Greviously Injured,112.0,False,0.030424032488426258,False,112.0
